,encrypted_customerID,total_units,total_revenue,total_units_ttm,total_revenue_ttm,adj_units_yearly_ever,adj_revenue_yearlu_ever,adj_units_yearly_before_ttm,adj_revenue_yearly_before_ttm,which_promo,engagement,what_content_age,what_content_type,asp_ever,asp_ttm,arpu_monthly_ever,arpu_monthly_ttm,frequency_days_ever,frequency_days_ttm,hidden_class,tenure_months,target
937,A90ICSZIVNMH0,86,641.54,59,427.29,16,120.28,5,40.17,non_promo_user,engaged,exclusively_CAT,predominantly_movie_est,7.45,7.24,10.02,35.6,22,6,benevolent,64.0,1
938,ATBTAAHISML6R,8,30.35,5,22.04,6,22.76,2,6.23,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,3.79,4.4,1.89,1.83,63,68,benevolent,16.0,1
939,A79TG5MI8TOPK,9,23.68,7,19.11,6,17.76,1,3.42,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,2.63,2.73,1.48,1.59,54,12,inept,16.0,1
940,A35JJ0IXPFV2NR,2,3.73,2,3.73,3,7.45,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,1.86,1.86,0.62,0.62,135,135,inept,6.0,1
941,AKMKWAS8M9MFL,1,2.91,1,2.91,3,11.64,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,2.91,2.91,0.97,0.97,0,0,inept,3.0,1
942,A151OBCW0SZUCR,1,2.91,1,2.91,12,34.92,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.91,2.91,,0.0,0,0,inept,0.0,1
943,A1YKAESYCIPIFB,4,16.23,0,0.0,1,5.9,1,5.9,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.05,0.0,0.49,0.0,53,0,hidden_committed,33.0,0
944,A158P9ML9D8MD0,101,429.1,29,140.93,22,93.62,15,62.87,non_promo_user,engaged,predominantly_CAT,predominantly_movie_est,4.24,4.85,7.8,11.74,16,11,hidden_committed,55.0,1
945,AA6OZSGIZEHWU,1,6.66,0,0.0,0,1.66,0,1.66,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,6.66,0.0,0.13,0.0,0,0,inept,48.0,0
946,A4KDUNSASSQ2V,3,6.97,3,6.97,3,7.6,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_tv,2.32,2.32,0.63,0.63,77,77,inept,11.0,1
947,A26KQIREG29004,16,56.52,1,3.74,4,14.43,3,13.47,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,3.53,3.74,1.2,0.31,95,0,hidden_committed,47.0,1
948,A3GR6ZZQBEL6GG,2,5.4,0,0.0,1,2.94,1,2.94,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,2.7,0.0,0.24,0.0,220,0,hidden_committed,22.0,0
949,A3ULYD1DD33F9H,14,55.66,0,0.0,2,9.67,2,9.67,non_promo_user,engaged,exclusively_CAT,predominantly_tv,3.97,0.0,0.8,0.0,102,0,inept,69.0,0
950,A25KP27MH2L4L3,154,297.62,0,0.0,25,49.6,25,49.6,non_promo_user,engaged,predominantly_CAT,predominantly_tv,1.93,0.0,4.13,0.0,8,0,hidden_committed,72.0,0
951,ASX90T2LIL6V3,4,19.55,0,0.0,1,5.45,1,5.45,non_promo_user,moderate,predominantly_NR,predominantly_movie_vod,4.88,0.0,0.45,0.0,7,0,hidden_committed,43.0,0
952,A4RMGQXYZSXEA,1,3.74,0,0.0,0,1.35,0,1.35,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.74,0.0,0.11,0.0,0,0,inept,33.0,0
953,A1L3GLQFQ6R2Y1,1,3.33,0,0.0,0,0.66,0,0.66,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,3.33,0.0,0.05,0.0,0,0,inept,60.0,0
954,A1OUNWFP6Q9T0I,6,20.78,6,20.78,72,249.36,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_tv,3.46,3.46,20.78,20.78,0,0,inept,1.0,1
955,A2SUD59WV6VNB7,43,155.87,21,76.9,7,28.77,4,14.57,engaged_vendisto_promo,engaged,predominantly_CAT,predominantly_movie_vod,3.62,3.66,2.39,6.4,47,17,inept,65.0,1
956,A271NR1KD8VN21,2,4.57,2,4.57,2,4.98,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,2.28,2.28,0.41,0.41,122,122,inept,11.0,0
957,A3RT1MUA71UTJZ,2,4.14,0,0.0,1,2.36,1,2.36,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,2.07,0.0,0.19,0.0,161,0,hidden_committed,21.0,0
958,A1S1D9BQENHUGR,1,12.49,1,12.49,3,49.95,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_tv,12.49,12.49,4.16,4.16,0,0,inept,3.0,1
959,A30W7G1A56HAMU,12,49.05,0,0.0,4,17.31,4,17.31,non_promo_user,engaged,predominantly_NR,predominantly_movie_vod,4.08,0.0,1.44,0.0,16,0,benevolent,34.0,0
960,A2ITRYB5BP9DGT,1,4.16,1,4.16,3,12.48,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,4.16,4.16,1.04,1.04,0,0,inept,4.0,1
961,AH8OPVTDFVT1Q,43,146.03,29,93.24,18,62.58,6,22.62,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_vod,3.39,3.21,5.21,7.77,20,11,benevolent,28.0,1
962,A3FWMVDLJZATN7,2,6.65,0,0.0,0,2.95,0,2.95,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.32,0.0,0.24,0.0,132,0,inept,27.0,0
963,A14RWN3UM7UK1F,7,21.61,7,21.61,8,25.93,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_vod,3.08,3.08,2.16,2.16,46,46,inept,10.0,1
964,A23LAU56J6WTLN,1,7.91,0,0.0,0,1.66,0,1.66,non_promo_user,one_time,exclusively_CAT,exclusively_tv,7.91,0.0,0.13,0.0,0,0,inept,57.0,0
965,A22ELTH7VQR7VP,3,11.22,3,11.22,6,22.44,0,0.0,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.74,3.74,1.87,1.87,35,35,inept,6.0,1
966,A2ALLV5LSLG8O3,2,7.07,2,7.07,24,84.84,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,3.53,3.53,7.07,7.07,8,8,inept,1.0,1
967,A1Z769J4M4T6QX,2,3.48,2,3.48,2,4.17,0,0.0,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,1.74,1.74,0.34,0.34,47,47,inept,10.0,0
968,ABSQRVJ593GUB,2,5.81,2,5.81,2,6.33,0,0.0,exclusively_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,2.9,2.9,0.52,0.52,19,19,inept,11.0,0
969,AJHN8X1QTY0PJ,11,33.66,4,12.88,3,11.88,2,7.33,engaged_vendisto_promo,moderate,predominantly_NR,exclusively_movie_vod,3.06,3.22,0.99,1.07,96,86,benevolent,34.0,1
970,A2C4FOAQLF8JUG,1,4.16,1,4.16,12,49.92,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,4.16,4.16,4.16,4.16,0,0,inept,1.0,1
971,A3CKBQ5MOKO0RJ,3,12.47,1,4.16,2,9.97,1,6.64,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,4.15,4.16,0.83,0.34,45,0,inept,15.0,0
972,A26R47TV0UQW61,11,17.27,0,0.0,6,10.36,6,10.36,non_promo_user,engaged,predominantly_CAT,exclusively_tv,1.57,0.0,0.86,0.0,0,0,hidden_committed,20.0,0
973,A1UX92HPVTKHBY,77,495.43,31,172.57,17,114.33,10,74.5,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_est,6.43,5.56,9.52,14.38,20,11,benevolent,52.0,1
974,A1415GE3SD23JO,19,57.17,0,0.0,8,24.5,8,24.5,engaged_vendisto_promo,engaged,exclusively_CAT,predominantly_movie_vod,3.0,0.0,2.04,0.0,19,0,hidden_committed,28.0,0
975,A26SK4MXW5LUY4,1,2.91,0,0.0,0,2.18,0,2.18,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.91,0.0,0.18,0.0,0,0,inept,16.0,0
976,A37TV8QACRQ346,1,2.08,0,0.0,0,0.8,0,0.8,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.08,0.0,0.06,0.0,0,0,inept,31.0,0
977,A3JN9J8CVAQZYT,35,122.22,21,76.08,22,77.19,8,29.14,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_vod,3.49,3.62,6.43,6.34,16,16,benevolent,19.0,1
978,AJD4TZ3B4NGMW,12,23.24,0,0.0,3,6.19,3,6.19,non_promo_user,engaged,predominantly_CAT,exclusively_movie_vod,1.93,0.0,0.51,0.0,12,0,benevolent,45.0,0
979,A2TV6BNBLH8C4I,1,2.91,0,0.0,0,1.34,0,1.34,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.91,0.0,0.11,0.0,0,0,inept,26.0,0
980,AKQK5Q6ALCCNS,63,168.08,17,39.05,15,41.16,11,31.59,engaged_pmd,engaged,predominantly_NR,exclusively_movie_vod,2.66,2.29,3.43,3.25,23,18,benevolent,49.0,1
981,A2YNZFW3JX97JX,2,7.48,1,2.49,0,3.73,0,2.49,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,3.74,2.49,0.31,0.2,663,0,inept,24.0,1
982,A1IUO41457LZTA,2,5.4,0,0.0,0,1.96,0,1.96,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,2.7,0.0,0.16,0.0,8,0,inept,33.0,0
983,A4IX9T916SMKW,27,72.3,13,33.63,7,19.27,3,10.31,engaged_pmd,engaged,exclusively_CAT,predominantly_movie_vod,2.67,2.58,1.6,2.8,51,25,inept,45.0,1
984,A3DCXWET56YFD8,1,1.66,0,0.0,0,0.99,0,0.99,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,1.66,0.0,0.08,0.0,0,0,inept,20.0,0
985,A32QX68CON1076,1,6.66,0,0.0,0,4.7,0,4.7,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,6.66,0.0,0.39,0.0,0,0,inept,17.0,0
986,A1MPZ7MG17PPRZ,18,64.89,1,3.32,3,12.55,3,11.91,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,3.6,3.32,1.04,0.27,89,0,hidden_committed,62.0,0
987,A2O4IK0HQ9PR6D,3,12.89,3,12.89,4,19.33,0,0.0,engaged_pmd,moderate,predominantly_NR,predominantly_movie_est,4.29,4.29,1.61,1.61,115,115,inept,8.0,1
988,A7MKE1XS4G1HV,1,9.99,1,9.99,1,14.98,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_tv,9.99,9.99,1.24,1.24,0,0,inept,8.0,0
989,A3EQDMYMD01C8S,16,101.51,0,0.0,8,55.36,8,55.36,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_est,6.34,0.0,4.61,0.0,3,0,hidden_committed,22.0,0
990,A3IRHOZ88AAX1N,1,2.91,1,2.91,3,11.64,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.91,2.91,0.97,0.97,0,0,inept,3.0,1
991,A1KW9ZPMMYTU8S,4,8.28,0,0.0,1,3.82,1,3.82,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,2.07,0.0,0.31,0.0,82,0,hidden_committed,26.0,0
992,A2EF1J5TXCZ8JX,164,1120.02,37,265.14,37,258.46,29,197.28,engaged_vendisto_promo,engaged,predominantly_NR,predominantly_movie_est,6.82,7.16,21.53,22.09,9,9,hidden_committed,52.0,1
993,A34GR1MJHA6GU5,1,1.66,1,1.66,6,9.96,0,0.0,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,1.66,1.66,0.83,0.83,0,0,inept,2.0,1
994,A2DK3TSOZ3Q1HD,1,2.91,0,0.0,0,2.18,0,2.18,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.91,0.0,0.18,0.0,0,0,inept,16.0,0
995,AERM3ABXQMMR,2,12.06,2,12.06,1,12.06,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,6.03,6.03,1.0,1.0,222,222,inept,12.0,1
996,A1TCCM3E7G47HP,1,10.82,0,0.0,0,6.83,0,6.83,non_promo_user,one_time,exclusively_CAT,exclusively_tv,10.82,0.0,0.56,0.0,0,0,inept,19.0,0
997,AE31H234QVX11,203,1096.33,93,543.93,36,196.35,19,98.93,engaged_pmd,engaged,predominantly_NR,predominantly_movie_est,5.4,5.84,16.36,45.32,10,3,hidden_committed,67.0,1
998,A36MQZUND9RR8K,3,10.8,0,0.0,1,6.48,1,6.48,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_movie_est,3.6,0.0,0.54,0.0,98,0,hidden_committed,20.0,0
999,AZIFM9AT0G2RM,7,24.52,3,7.06,3,10.5,1,7.48,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,3.5,2.35,0.87,0.58,121,1,inept,28.0,1
